BA_MAG_ID,Head_UCIDs,NID,Presentable_Name,SCALES_Judge_Label,SJID,Tot_UCIDs,_id,_updated,_version,is_BA_MAG,is_FJC,name
null,0,1388201,Thomas E Stagg Jr,FJC Judge,SJ002154,6,632252dbc958cdf9286662d5,2022-09-14T17:16:59.433Z,1.1.0,false,true,thomas e stagg jr
null,231,1384986,Tucker L Melancon,FJC Judge,SJ002155,273,632252dbc958cdf9286662d6,2022-09-14T17:16:59.433Z,1.1.0,false,true,tucker l melancon
null,6,1379861,W Eugene Davis,FJC Judge,SJ002156,8,632252dbc958cdf9286662d7,2022-09-14T17:16:59.433Z,1.1.0,false,true,w eugene davis
mag-194,755,null,Mark L Hornsby,BA-MAG Judge,SJ002157,949,632252dbc958cdf9286662d8,2022-09-14T17:16:59.433Z,1.1.0,true,false,mark l hornsby
mag-198,494,null,Carol Banna Whitehurst,BA-MAG Judge,SJ002158,665,632252dbc958cdf9286662d9,2022-09-14T17:16:59.433Z,1.1.0,true,false,carol banna whitehurst
mag-284,1386,null,Roy Steven Payne,BA-MAG Judge,SJ002159,1545,632252dbc958cdf9286662da,2022-09-14T17:16:59.433Z,1.1.0,true,false,roy steven payne
mag-197,507,null,Patrick J Hanna,BA-MAG Judge,SJ002160,712,632252dbc958cdf9286662db,2022-09-14T17:16:59.433Z,1.1.0,true,false,patrick j hanna
mag-195,675,null,Karen Luikart Hayes,BA-MAG Judge,SJ002161,826,632252dbc958cdf9286662dc,2022-09-14T17:16:59.433Z,1.1.0,true,false,karen luikart hayes
mag-196,658,null,Kathleen Kay,BA-MAG Judge,SJ002162,709,632252dbc958cdf9286662dd,2022-09-14T17:16:59.433Z,1.1.0,true,false,kathleen kay
mag-199,722,null,Joseph Henry Luis Perez-montes,BA-MAG Judge,SJ002163,782,632252dbc958cdf9286662de,2022-09-14T17:16:59.433Z,1.1.0,true,false,joseph henry luis perez-montes
bnk-324,0,null,John W Kolwe,BA-MAG Judge,SJ002164,8,632252dbc958cdf9286662df,2022-09-14T17:16:59.433Z,1.1.0,true,false,john w kolwe
bnk-327,0,null,Stephen D Wheelis,BA-MAG Judge,SJ002165,0,632252dbc958cdf9286662e0,2022-09-14T17:16:59.433Z,1.1.0,true,false,stephen d wheelis
bnk-328,0,null,John S Hodge,BA-MAG Judge,SJ002166,0,632252dbc958cdf9286662e1,2022-09-14T17:16:59.433Z,1.1.0,true,false,john s hodge
null,0,null,Andrew Stephens,Nondescript_Judge,SJ002167,5,632252dbc958cdf9286662e2,2022-09-14T17:16:59.433Z,1.1.0,false,false,andrew stephens
null,0,null,Brandon Storm,Nondescript_Judge,SJ002168,4,632252dbc958cdf9286662e3,2022-09-14T17:16:59.433Z,1.1.0,false,false,brandon storm
null,0,null,Kkc Rew,Magistrate_Judge,SJ002169,5,632252dbc958cdf9286662e4,2022-09-14T17:16:59.433Z,1.1.0,false,false,kkc rew
null,0,null,R Weir,Nondescript_Judge,SJ002170,4,632252dbc958cdf9286662e5,2022-09-14T17:16:59.433Z,1.1.0,false,false,r weir
null,0,null,Samuel Castle,Nondescript_Judge,SJ002171,4,632252dbc958cdf9286662e6,2022-09-14T17:16:59.433Z,1.1.0,false,false,samuel castle
null,0,null,Willis Coffey,Magistrate_Judge,SJ002172,7,632252dbc958cdf9286662e7,2022-09-14T17:16:59.433Z,1.1.0,false,false,willis coffey
null,135,1392666,Amul Roger Thapar,FJC Judge,SJ002173,329,632252dbc958cdf9286662e8,2022-09-14T17:16:59.433Z,1.1.0,false,true,amul roger thapar
null,0,1385456,Bernard Thomas Moynahan Jr,FJC Judge,SJ002174,0,632252dbc958cdf9286662e9,2022-09-14T17:16:59.433Z,1.1.0,false,true,bernard thomas moynahan jr
null,140,4444651,Claria Horn Boom,FJC Judge,SJ002175,162,632252dbc958cdf9286662ea,2022-09-14T17:16:59.433Z,1.1.0,false,true,claria horn boom
null,601,1391371,Danny C Reeves,FJC Judge,SJ002176,713,632252dbc958cdf9286662eb,2022-09-14T17:16:59.433Z,1.1.0,false,true,danny c reeves
null,655,1391431,David L Bunning,FJC Judge,SJ002177,764,632252dbc958cdf9286662ec,2022-09-14T17:16:59.433Z,1.1.0,false,true,david l bunning
null,0,1387826,Eugene Edward Siler Jr,FJC Judge,SJ002178,2,632252dbc958cdf9286662ed,2022-09-14T17:16:59.433Z,1.1.0,false,true,eugene edward siler jr
null,0,1389041,Green Wix Unthank,FJC Judge,SJ002179,0,632252dbc958cdf9286662ee,2022-09-14T17:16:59.433Z,1.1.0,false,true,green wix unthank
null,570,1392336,Gregory Frederick Van Tatenhove,FJC Judge,SJ002180,634,632252dbc958cdf9286662ef,2022-09-14T17:16:59.433Z,1.1.0,false,true,gregory frederick van tatenhove
null,0,1382096,H David Hermansdorfer,FJC Judge,SJ002181,0,632252dbc958cdf9286662f0,2022-09-14T17:16:59.433Z,1.1.0,false,true,h david hermansdorfer
null,338,1389751,Henry Rupert Wilhoit Jr,FJC Judge,SJ002182,362,632252dbc958cdf9286662f1,2022-09-14T17:16:59.433Z,1.1.0,false,true,henry rupert wilhoit jr
null,0,1380836,Hiram Church Ford,FJC Judge,SJ002183,0,632252dbc958cdf9286662f2,2022-09-14T17:16:59.433Z,1.1.0,false,true,hiram church ford
null,0,1379291,Jennifer B Coffman,FJC Judge,SJ002184,5,632252dbc958cdf9286662f3,2022-09-14T17:16:59.433Z,1.1.0,false,true,jennifer b coffman
null,448,1382371,Joseph Martin Hood,FJC Judge,SJ002185,503,632252dbc958cdf9286662f4,2022-09-14T17:16:59.433Z,1.1.0,false,true,joseph martin hood
null,732,1391306,Karen K Caldwell,FJC Judge,SJ002186,1166,632252dbc958cdf9286662f5,2022-09-14T17:16:59.433Z,1.1.0,false,true,karen k caldwell
null,0,1380846,Karl Spillman Forester,FJC Judge,SJ002187,5,632252dbc958cdf9286662f6,2022-09-14T17:16:59.433Z,1.1.0,false,true,karl spillman forester
null,0,1390341,Mac Swinford,FJC Judge,SJ002188,0,632252dbc958cdf9286662f7,2022-09-14T17:16:59.433Z,1.1.0,false,true,mac swinford
null,230,4733051,Robert Earl Wier,FJC Judge,SJ002189,547,632252dbc958cdf9286662f8,2022-09-14T17:16:59.433Z,1.1.0,false,true,robert earl wier
null,0,1386806,Scott Elgin Reed,FJC Judge,SJ002190,0,632252dbc958cdf9286662f9,2022-09-14T17:16:59.433Z,1.1.0,false,true,scott elgin reed
null,319,1377776,William Odis Bertelsman,FJC Judge,SJ002191,378,632252dbc958cdf9286662fa,2022-09-14T17:16:59.433Z,1.1.0,false,true,william odis bertelsman
mag-78,137,null,J Gregory Wehrman,BA-MAG Judge,SJ002192,270,632252dbc958cdf9286662fb,2022-09-14T17:16:59.433Z,1.1.0,true,false,j gregory wehrman
mag-321,310,null,Hanly Acton Ingram,BA-MAG Judge,SJ002193,379,632252dbc958cdf9286662fc,2022-09-14T17:16:59.433Z,1.1.0,true,false,hanly acton ingram
mag-322,40,null,Matthew Atwood Stinnett,BA-MAG Judge,SJ002194,58,632252dbc958cdf9286662fd,2022-09-14T17:16:59.433Z,1.1.0,true,false,matthew atwood stinnett
mag-319,414,null,Edward Boatwright Atkins,BA-MAG Judge,SJ002195,505,632252dbc958cdf9286662fe,2022-09-14T17:16:59.433Z,1.1.0,true,false,edward boatwright atkins
mag-320,468,null,Candace J Smith,BA-MAG Judge,SJ002196,541,632252dbc958cdf9286662ff,2022-09-14T17:16:59.433Z,1.1.0,true,false,candace j smith
bnk-317,0,null,Tracey N Wise,BA-MAG Judge,SJ002197,1,632252dbc958cdf928666300,2022-09-14T17:16:59.433Z,1.1.0,true,false,tracey n wise
bnk-318,0,null,Gregory R Schaff,BA-MAG Judge,SJ002198,2,632252dbc958cdf928666301,2022-09-14T17:16:59.433Z,1.1.0,true,false,gregory r schaff
null,0,null,James R Hartenbach,Nondescript_Judge,SJ002199,4,632252dbc958cdf928666302,2022-09-14T17:16:59.433Z,1.1.0,false,false,james r hartenbach
null,1,null,Stephen R Welby,Magistrate_Judge,SJ002200,6,632252dbc958cdf928666303,2022-09-14T17:16:59.433Z,1.1.0,false,false,stephen r welby
null,658,1393236,Audrey Goldstein Fleissig,FJC Judge,SJ002201,1013,632252dbc958cdf928666304,2022-09-14T17:16:59.433Z,1.1.0,false,true,audrey goldstein fleissig
null,562,1393956,Brian Curtis Wimes,FJC Judge,SJ002202,612,632252dbc958cdf928666305,2022-09-14T17:16:59.433Z,1.1.0,false,true,brian curtis wimes
null,217,1382706,Carol E Jackson,FJC Judge,SJ002203,530,632252dbc958cdf928666306,2022-09-14T17:16:59.433Z,1.1.0,false,true,carol e jackson
null,537,1386251,Catherine D Perry,FJC Judge,SJ002204,932,632252dbc958cdf928666307,2022-09-14T17:16:59.433Z,1.1.0,false,true,catherine d perry
null,142,1387691,Charles Alexander Shaw,FJC Judge,SJ002205,203,632252dbc958cdf928666308,2022-09-14T17:16:59.433Z,1.1.0,false,true,charles alexander shaw
null,0,1378711,Clyde S Cahill Jr,FJC Judge,SJ002206,1,632252dbc958cdf928666309,2022-09-14T17:16:59.433Z,1.1.0,false,true,clyde s cahill jr
null,0,1388361,Donald J Stohr,FJC Judge,SJ002207,0,632252dbc958cdf92866630a,2022-09-14T17:16:59.433Z,1.1.0,false,true,donald j stohr
null,184,1389491,E Richard Webber,FJC Judge,SJ002208,282,632252dbc958cdf92866630b,2022-09-14T17:16:59.433Z,1.1.0,false,true,e richard webber
null,0,1380711,Edward Louis Filippine,FJC Judge,SJ002209,0,632252dbc958cdf92866630c,2022-09-14T17:16:59.433Z,1.1.0,false,true,edward louis filippine
null,0,1381586,George F Gunn Jr,FJC Judge,SJ002210,0,632252dbc958cdf92866630d,2022-09-14T17:16:59.433Z,1.1.0,false,true,george f gunn jr
null,0,1385291,George Moore,FJC Judge,SJ002211,0,632252dbc958cdf92866630e,2022-09-14T17:16:59.433Z,1.1.0,false,true,george moore
null,0,1389336,Harris Kenneth Wangelin,FJC Judge,SJ002212,0,632252dbc958cdf92866630f,2022-09-14T17:16:59.433Z,1.1.0,false,true,harris kenneth wangelin
null,582,1391581,Henry Edward Autrey,FJC Judge,SJ002213,1097,632252dbc958cdf928666310,2022-09-14T17:16:59.433Z,1.1.0,false,true,henry edward autrey
null,0,1385021,James Hargrove Meredith,FJC Judge,SJ002214,0,632252dbc958cdf928666311,2022-09-14T17:16:59.433Z,1.1.0,false,true,james hargrove meredith
null,240,1381736,Jean Constance Hamilton,FJC Judge,SJ002215,373,632252dbc958cdf928666312,2022-09-14T17:16:59.433Z,1.1.0,false,true,jean constance hamilton
null,575,1393761,John Andrew Ross,FJC Judge,SJ002216,1010,632252dbc958cdf928666313,2022-09-14T17:16:59.433Z,1.1.0,false,true,john andrew ross
null,0,1379341,John Caskie Collet,FJC Judge,SJ002217,0,632252dbc958cdf928666314,2022-09-14T17:16:59.433Z,1.1.0,false,true,john caskie collet
null,0,1385581,John Francis Nangle,FJC Judge,SJ002218,0,632252dbc958cdf928666315,2022-09-14T17:16:59.433Z,1.1.0,false,true,john francis nangle
null,0,1386821,John Keating Regan,FJC Judge,SJ002219,0,632252dbc958cdf928666316,2022-09-14T17:16:59.433Z,1.1.0,false,true,john keating regan
null,0,1388331,Joseph Edward Stevens Jr,FJC Judge,SJ002220,0,632252dbc958cdf928666317,2022-09-14T17:16:59.433Z,1.1.0,false,true,joseph edward stevens jr
null,6,7815631,Matthew Thomas Schelp,FJC Judge,SJ002221,6,632252dbc958cdf928666318,2022-09-14T17:16:59.433Z,1.1.0,false,true,matthew thomas schelp
null,299,1383666,Nanette Kay Laughrey,FJC Judge,SJ002222,346,632252dbc958cdf928666319,2022-09-14T17:16:59.433Z,1.1.0,false,true,nanette kay laughrey
null,0,1389506,Randolph Henry Weber,FJC Judge,SJ002223,0,632252dbc958cdf92866631a,2022-09-14T17:16:59.433Z,1.1.0,false,true,randolph henry weber
null,0,1380261,Richard M Duncan,FJC Judge,SJ002224,0,632252dbc958cdf92866631b,2022-09-14T17:16:59.433Z,1.1.0,false,true,richard m duncan
null,1718,1390561,Rodney W Sippel,FJC Judge,SJ002225,2157,632252dbc958cdf92866631c,2022-09-14T17:16:59.433Z,1.1.0,false,true,rodney w sippel
null,596,1394606,Ronnie Lee White,FJC Judge,SJ002226,1021,632252dbc958cdf92866631d,2022-09-14T17:16:59.433Z,1.1.0,false,true,ronnie lee white
null,0,1390296,Roy Winfield Harper,FJC Judge,SJ002227,0,632252dbc958cdf92866631e,2022-09-14T17:16:59.433Z,1.1.0,false,true,roy winfield harper
null,0,1382521,Rubey Mosley Hulen,FJC Judge,SJ002228,0,632252dbc958cdf92866631f,2022-09-14T17:16:59.433Z,1.1.0,false,true,rubey mosley hulen
null,11,7465646,Sarah Elizabeth Pitlyk,FJC Judge,SJ002229,12,632252dbc958cdf928666320,2022-09-14T17:16:59.433Z,1.1.0,false,true,sarah elizabeth pitlyk
null,0,1383911,Stephen Nathaniel Limbaugh,FJC Judge,SJ002230,6,632252dbc958cdf928666321,2022-09-14T17:16:59.433Z,1.1.0,false,true,stephen nathaniel limbaugh
null,597,1392721,Stephen Nathaniel Limbaugh Jr,FJC Judge,SJ002231,897,632252dbc958cdf928666322,2022-09-14T17:16:59.433Z,1.1.0,false,true,stephen nathaniel limbaugh jr
null,16,6489106,Stephen Robert Clark Sr,FJC Judge,SJ002232,16,632252dbc958cdf928666323,2022-09-14T17:16:59.433Z,1.1.0,false,true,stephen robert clark sr
null,0,1389516,William Hedgcock Webster,FJC Judge,SJ002233,0,632252dbc958cdf928666324,2022-09-14T17:16:59.433Z,1.1.0,false,true,william hedgcock webster
null,0,1382551,William Leonard Hungate,FJC Judge,SJ002234,0,632252dbc958cdf928666325,2022-09-14T17:16:59.433Z,1.1.0,false,true,william leonard hungate
null,0,1379366,William Robert Collinson,FJC Judge,SJ002235,0,632252dbc958cdf928666326,2022-09-14T17:16:59.433Z,1.1.0,false,true,william robert collinson
mag-440,140,null,Nannette A Baker,BA-MAG Judge,SJ002236,759,632252dbc958cdf928666327,2022-09-14T17:16:59.433Z,1.1.0,true,false,nannette a baker
mag-445,160,null,Patricia L Cohen,BA-MAG Judge,SJ002237,712,632252dbc958cdf928666328,2022-09-14T17:16:59.433Z,1.1.0,true,false,patricia l cohen
mag-438,153,null,David D Noce,BA-MAG Judge,SJ002238,649,632252dbc958cdf928666329,2022-09-14T17:16:59.433Z,1.1.0,true,false,david d noce
mag-444,164,null,John M Bodenhausen,BA-MAG Judge,SJ002239,779,632252dbc958cdf92866632a,2022-09-14T17:16:59.433Z,1.1.0,true,false,john m bodenhausen
mag-446,0,null,Frederick R Buckles,BA-MAG Judge,SJ002240,9,632252dbc958cdf92866632b,2022-09-14T17:16:59.433Z,1.1.0,true,false,frederick r buckles
mag-442,170,null,Noelle C Collins,BA-MAG Judge,SJ002241,687,632252dbc958cdf92866632c,2022-09-14T17:16:59.433Z,1.1.0,true,false,noelle c collins
mag-443,164,null,Abbie S Crites-leoni,BA-MAG Judge,SJ002242,469,632252dbc958cdf92866632d,2022-09-14T17:16:59.433Z,1.1.0,true,false,abbie s crites-leoni
mag-439,0,null,Mary A Medler,BA-MAG Judge,SJ002243,26,632252dbc958cdf92866632e,2022-09-14T17:16:59.433Z,1.1.0,true,false,mary a medler
mag-441,163,null,Shirley Padmore Mensah,BA-MAG Judge,SJ002244,497,632252dbc958cdf92866632f,2022-09-14T17:16:59.433Z,1.1.0,true,false,shirley padmore mensah
bnk-135,0,null,Kathy Ann Surratt-states,BA-MAG Judge,SJ002245,0,632252dbc958cdf928666330,2022-09-14T17:16:59.433Z,1.1.0,true,false,kathy ann surratt-states
bnk-136,0,null,Barry S Schermer,BA-MAG Judge,SJ002246,4,632252dbc958cdf928666331,2022-09-14T17:16:59.433Z,1.1.0,true,false,barry s schermer
null,0,null,Annette J Berry,Nondescript_Judge,SJ002247,8,632252dbc958cdf928666332,2022-09-14T17:16:59.433Z,1.1.0,false,false,annette j berry
null,2,null,Charles E Binder,Magistrate_Judge,SJ002248,2,632252dbc958cdf928666333,2022-09-14T17:16:59.433Z,1.1.0,false,false,charles e binder
null,1,null,Curtis Ivy Jr,Magistrate_Judge,SJ002249,9,632252dbc958cdf928666334,2022-09-14T17:16:59.433Z,1.1.0,false,false,curtis ivy jr
null,0,null,David S Swartz,Magistrate_Judge,SJ002250,8,632252dbc958cdf928666335,2022-09-14T17:16:59.433Z,1.1.0,false,false,david s swartz
null,0,null,Donald A Scheer,Magistrate_Judge,SJ002251,7,632252dbc958cdf928666336,2022-09-14T17:16:59.433Z,1.1.0,false,false,donald a scheer
null,0,null,John A Murphy,Nondescript_Judge,SJ002252,4,632252dbc958cdf928666337,2022-09-14T17:16:59.433Z,1.1.0,false,false,john a murphy
null,2,null,Kimberly G Altman,Magistrate_Judge,SJ002253,10,632252dbc958cdf928666338,2022-09-14T17:16:59.433Z,1.1.0,false,false,kimberly g altman
null,0,null,Leo Bowman,Nondescript_Judge,SJ002254,5,632252dbc958cdf928666339,2022-09-14T17:16:59.433Z,1.1.0,false,false,leo bowman
null,0,null,Phyllis C Mcmillen,Nondescript_Judge,SJ002255,4,632252dbc958cdf92866633a,2022-09-14T17:16:59.433Z,1.1.0,false,false,phyllis c mcmillen
null,0,null,Pro Tem Pamela Harwood,Nondescript_Judge,SJ002256,51,632252dbc958cdf92866633b,2022-09-14T17:16:59.433Z,1.1.0,false,false,pro tem pamela harwood
null,0,null,Ray Kent,Magistrate_Judge,SJ002257,16,632252dbc958cdf92866633c,2022-09-14T17:16:59.433Z,1.1.0,false,false,ray kent
null,0,null,Robert J Colombo Jr,Nondescript_Judge,SJ002258,4,632252dbc958cdf92866633d,2022-09-14T17:16:59.433Z,1.1.0,false,false,robert j colombo jr
null,0,null,Wendy Potts,Nondescript_Judge,SJ002259,6,632252dbc958cdf92866633e,2022-09-14T17:16:59.433Z,1.1.0,false,false,wendy potts
null,0,1388601,Anna Katherine Johnston Diggs Taylor,FJC Judge,SJ002260,0,632252dbc958cdf92866633f,2022-09-14T17:16:59.433Z,1.1.0,false,true,anna katherine johnston diggs taylor
null,0,1383481,Arthur A Koscinski,FJC Judge,SJ002261,0,632252dbc958cdf928666340,2022-09-14T17:16:59.433Z,1.1.0,false,true,arthur a koscinski
null,0,1383746,Arthur F Lederle,FJC Judge,SJ002262,0,632252dbc958cdf928666341,2022-09-14T17:16:59.433Z,1.1.0,false,true,arthur f lederle
null,470,1390701,Arthur J Tarnow,FJC Judge,SJ002263,563,632252dbc958cdf928666342,2022-09-14T17:16:59.433Z,1.1.0,false,true,arthur j tarnow
null,418,1379311,Avern Levin Cohn,FJC Judge,SJ002264,523,632252dbc958cdf928666343,2022-09-14T17:16:59.433Z,1.1.0,false,true,avern levin cohn
null,0,1381601,Barbara Kloka Hackett,FJC Judge,SJ002265,1,632252dbc958cdf928666344,2022-09-14T17:16:59.433Z,1.1.0,false,true,barbara kloka hackett
null,468,1380946,Bernard A Friedman,FJC Judge,SJ002266,577,632252dbc958cdf928666345,2022-09-14T17:16:59.433Z,1.1.0,false,true,bernard a friedman
null,0,1387841,Charles Casper Simons,FJC Judge,SJ002267,0,632252dbc958cdf928666346,2022-09-14T17:16:59.433Z,1.1.0,false,true,charles casper simons
null,0,1382881,Charles Wycliffe Joiner,FJC Judge,SJ002268,0,632252dbc958cdf928666347,2022-09-14T17:16:59.433Z,1.1.0,false,true,charles wycliffe joiner
null,0,1385931,Clifford Patrick Osullivan,FJC Judge,SJ002269,0,632252dbc958cdf928666348,2022-09-14T17:16:59.433Z,1.1.0,false,true,clifford patrick osullivan
null,0,1383216,Cornelia Groefsema Kennedy,FJC Judge,SJ002270,0,632252dbc958cdf928666349,2022-09-14T17:16:59.433Z,1.1.0,false,true,cornelia groefsema kennedy
null,0,1383151,Damon Jerome Keith,FJC Judge,SJ002271,0,632252dbc958cdf92866634a,2022-09-14T17:16:59.433Z,1.1.0,false,true,damon jerome keith
null,554,1391161,David M Lawson,FJC Judge,SJ002272,645,632252dbc958cdf92866634b,2022-09-14T17:16:59.433Z,1.1.0,false,true,david m lawson
null,511,1382366,Denise Page Hood,FJC Judge,SJ002273,511,632252dbc958cdf92866634c,2022-09-14T17:16:59.433Z,1.1.0,false,true,denise page hood
null,0,1385236,Edward Julien Moinet,FJC Judge,SJ002274,0,632252dbc958cdf92866634d,2022-09-14T17:16:59.433Z,1.1.0,false,true,edward julien moinet
null,0,1386316,Frank Albert Picard,FJC Judge,SJ002275,0,632252dbc958cdf92866634e,2022-09-14T17:16:59.433Z,1.1.0,false,true,frank albert picard
null,0,1383021,Frederick William Kaess,FJC Judge,SJ002276,0,632252dbc958cdf92866634f,2022-09-14T17:16:59.433Z,1.1.0,false,true,frederick william kaess
null,474,1390691,George Caram Steeh III,FJC Judge,SJ002277,479,632252dbc958cdf928666350,2022-09-14T17:16:59.433Z,1.1.0,false,true,george caram steeh iii
null,0,1390091,George E Woods,FJC Judge,SJ002278,0,632252dbc958cdf928666351,2022-09-14T17:16:59.433Z,1.1.0,false,true,george e woods
null,0,1383616,George La Plata,FJC Judge,SJ002279,0,632252dbc958cdf928666352,2022-09-14T17:16:59.433Z,1.1.0,false,true,george la plata
null,76,1387121,Gerald Ellis Rosen,FJC Judge,SJ002280,251,632252dbc958cdf928666353,2022-09-14T17:16:59.433Z,1.1.0,false,true,gerald ellis rosen
null,480,1394036,Gershwin Allen Drain,FJC Judge,SJ002281,571,632252dbc958cdf928666354,2022-09-14T17:16:59.433Z,1.1.0,false,true,gershwin allen drain
null,0,1381256,Horace Weldon Gilmore,FJC Judge,SJ002282,0,632252dbc958cdf928666355,2022-09-14T17:16:59.433Z,1.1.0,false,true,horace weldon gilmore
null,0,1381901,James Harvey,FJC Judge,SJ002283,0,632252dbc958cdf928666356,2022-09-14T17:16:59.433Z,1.1.0,false,true,james harvey
null,0,1379106,James Paul Churchill,FJC Judge,SJ002284,0,632252dbc958cdf928666357,2022-09-14T17:16:59.433Z,1.1.0,false,true,james paul churchill
null,282,1385916,John Corbett Omeara,FJC Judge,SJ002285,542,632252dbc958cdf928666358,2022-09-14T17:16:59.433Z,1.1.0,false,true,john corbett omeara
null,0,1380656,John Feikens,FJC Judge,SJ002286,2,632252dbc958cdf928666359,2022-09-14T17:16:59.433Z,1.1.0,false,true,john feikens
null,474,1394396,Judith Ellen Levy,FJC Judge,SJ002287,538,632252dbc958cdf92866635a,2022-09-14T17:16:59.433Z,1.1.0,false,true,judith ellen levy
null,0,1379471,Julian Abele Cook Jr,FJC Judge,SJ002288,0,632252dbc958cdf92866635b,2022-09-14T17:16:59.433Z,1.1.0,false,true,julian abele cook jr
null,454,1394401,Laurie Jill Michelson,FJC Judge,SJ002289,545,632252dbc958cdf92866635c,2022-09-14T17:16:59.433Z,1.1.0,false,true,laurie jill michelson
null,0,1381571,Lawrence Gubow,FJC Judge,SJ002290,0,632252dbc958cdf92866635d,2022-09-14T17:16:59.433Z,1.1.0,false,true,lawrence gubow
null,0,1390266,Lawrence Paul Zatkoff,FJC Judge,SJ002291,7,632252dbc958cdf92866635e,2022-09-14T17:16:59.433Z,1.1.0,false,true,lawrence paul zatkoff
null,490,1394406,Linda Vivienne Parker,FJC Judge,SJ002292,563,632252dbc958cdf92866635f,2022-09-14T17:16:59.433Z,1.1.0,false,true,linda vivienne parker
null,230,1391126,Marianne O Battani,FJC Judge,SJ002293,370,632252dbc958cdf928666360,2022-09-14T17:16:59.433Z,1.1.0,false,true,marianne o battani
null,506,1393256,Mark Allan Goldsmith,FJC Judge,SJ002294,602,632252dbc958cdf928666361,2022-09-14T17:16:59.433Z,1.1.0,false,true,mark allan goldsmith
null,472,1394391,Matthew Frederick Leitman,FJC Judge,SJ002295,566,632252dbc958cdf928666362,2022-09-14T17:16:59.433Z,1.1.0,false,true,matthew frederick leitman
null,403,1380401,Nancy Garlock Edmunds,FJC Judge,SJ002296,460,632252dbc958cdf928666363,2022-09-14T17:16:59.433Z,1.1.0,false,true,nancy garlock edmunds
null,0,1378121,Patricia Jean Ehrhardt Pernick Boyle,FJC Judge,SJ002297,0,632252dbc958cdf928666364,2022-09-14T17:16:59.433Z,1.1.0,false,true,patricia jean ehrhardt pernick boyle
null,0,1380246,Patrick J Duggan,FJC Judge,SJ002298,8,632252dbc958cdf928666365,2022-09-14T17:16:59.433Z,1.1.0,false,true,patrick j duggan
null,478,1378051,Paul D Borman,FJC Judge,SJ002299,663,632252dbc958cdf928666366,2022-09-14T17:16:59.433Z,1.1.0,false,true,paul d borman
null,0,1380996,Paul V Gadola,FJC Judge,SJ002300,6,632252dbc958cdf928666367,2022-09-14T17:16:59.433Z,1.1.0,false,true,paul v gadola
null,0,1386556,Philip Pratt,FJC Judge,SJ002301,0,632252dbc958cdf928666368,2022-09-14T17:16:59.433Z,1.1.0,false,true,philip pratt
null,0,1381596,Ralph B Guy Jr,FJC Judge,SJ002302,0,632252dbc958cdf928666369,2022-09-14T17:16:59.433Z,1.1.0,false,true,ralph b guy jr
null,0,1380931,Ralph Mckenzie Freeman,FJC Judge,SJ002303,0,632252dbc958cdf92866636a,2022-09-14T17:16:59.433Z,1.1.0,false,true,ralph mckenzie freeman
null,0,1388431,Richard Fred Suhrheinrich,FJC Judge,SJ002304,0,632252dbc958cdf92866636b,2022-09-14T17:16:59.433Z,1.1.0,false,true,richard fred suhrheinrich
null,0,1379956,Robert Edward Demascio,FJC Judge,SJ002305,0,632252dbc958cdf92866636c,2022-09-14T17:16:59.433Z,1.1.0,false,true,robert edward demascio
null,500,1379221,Robert Hardy Cleland,FJC Judge,SJ002306,590,632252dbc958cdf92866636d,2022-09-14T17:16:59.433Z,1.1.0,false,true,robert hardy cleland
null,587,1392421,Sean Francis Cox,FJC Judge,SJ002307,663,632252dbc958cdf92866636e,2022-09-14T17:16:59.433Z,1.1.0,false,true,sean francis cox
null,0,11226141,Shalina Deborah Kumar,FJC Judge,SJ002308,3,632252dbc958cdf92866636f,2022-09-14T17:16:59.433Z,1.1.0,false,true,shalina deborah kumar
mag-333,1335,7545481,Stephanie Dawkins Davis,FJC Judge,SJ002309,1349,632252dbc958cdf928666370,2022-09-14T17:16:59.433Z,1.1.0,true,true,stephanie dawkins davis
null,0,1387201,Stephen John Roth,FJC Judge,SJ002310,1,632252dbc958cdf928666371,2022-09-14T17:16:59.433Z,1.1.0,false,true,stephen john roth
null,482,1392736,Stephen Joseph Murphy III,FJC Judge,SJ002311,557,632252dbc958cdf928666372,2022-09-14T17:16:59.433Z,1.1.0,false,true,stephen joseph murphy iii
null,0,1385676,Stewart Albert Newblatt,FJC Judge,SJ002312,0,632252dbc958cdf928666373,2022-09-14T17:16:59.433Z,1.1.0,false,true,stewart albert newblatt
null,0,1388016,Talbot Smith,FJC Judge,SJ002313,0,632252dbc958cdf928666374,2022-09-14T17:16:59.433Z,1.1.0,false,true,talbot smith
null,505,1394071,Terrence George Berg,FJC Judge,SJ002314,609,632252dbc958cdf928666375,2022-09-14T17:16:59.433Z,1.1.0,false,true,terrence george berg
null,0,1384181,Thaddeus M Machrowicz,FJC Judge,SJ002315,0,632252dbc958cdf928666376,2022-09-14T17:16:59.433Z,1.1.0,false,true,thaddeus m machrowicz
null,0,1383866,Theodore Levin,FJC Judge,SJ002316,0,632252dbc958cdf928666377,2022-09-14T17:16:59.433Z,1.1.0,false,true,theodore levin
null,505,1392431,Thomas Lamson Ludington,FJC Judge,SJ002317,619,632252dbc958cdf928666378,2022-09-14T17:16:59.433Z,1.1.0,false,true,thomas lamson ludington
null,0,1388801,Thomas Patrick Thornton,FJC Judge,SJ002318,0,632252dbc958cdf928666379,2022-09-14T17:16:59.433Z,1.1.0,false,true,thomas patrick thornton
